brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Halios Watches,Seaforth,IV - Stainless Steel - Sapphire 12Hr Bezel,NF Black,12 Hours,No,https://www.extropian.co/watches/halios-watches-seaforth-iv-stainless-steel-sapphire-12hr-bezel-nf-black,910,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,41,12.4,-,46.5,Round,No,Brushed & Polished,Yes,Black,-,Plain,Glossy,Applied,Pencil,No,C3 X1,No,No,Sellita SW200-1,Automatic,40,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Sapphire,316L Stainless Steel,12-Hour,Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Silicone),No,20,-,-,-,-,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,200,1,Canada,-,-,Canada,200,-,https://extropian.b-cdn.net/data/brand_images/halios-watches-iv-stainless-steel-sapphire-12hr-bezel-seaforth--copy-bahama-yellow-M4Nj?optimizer=image&quality=100,https://halioswatches.com
Hemel,HF Series,Hemel HFT20,Panda Date (GMT Bezel),Pilot Chronograph,No,https://www.extropian.co/watches/hemel-hf-series-hemel-hft20-panda-date-gmt-bezel,449.99,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,42,-,-,49,Round,No,Brushed,No,Black,-,Plain,Matte,Painted,-,No,C3 SL,No,No,Seiko Meca-quartz VK64,Quartz,-,32MHz (Quartz),-,No,Yes,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,-,-,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,100,2,USA,-,-,USA,100,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HF Series-Hemel HFT20-Panda Date (GMT Bezel)-9b35?optimizer=image&quality=100,https://www.hemelwatches.com
Geckota,Forzo - 406 G2 Enduratimer,Chronograph,Panda Dial- RWB046-WH,-,No,https://www.extropian.co/watches/geckota-forzo-406-g2-enduratimer-chronograph-panda-dial-rwb046-wh,449,,-,Yes,-,-,-,316L Stainless Steel,-,40,12.5,12.5,47,-,-,-,-,White,-,-,-,-,-,No,-,-,-,SII VK63,Meca-quartz,-,-,-,No,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-white tropical rubber strap-i2e6?optimizer=image&quality=100,https://www.geckota.com
Halios Watches,Seaforth,IV - Titanium - Fixed Bezel,Verglas White,Sport,No,https://www.extropian.co/watches/halios-watches-seaforth-iv-titanium-fixed-bezel-verglas-white,900,,-,Yes,-,No,-,Titanium,Titanium,40,12.4,-,46.5,Round,No,Brushed & Polished,Yes,White,-,Plain,Glossy,Applied,Pencil,No,C3 X1,No,No,Sellita SW200-1,Automatic,40,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Titanium,Rubber (Silicone),No,20,-,-,-,-,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,Titanium,200,1,Canada,-,-,Canada,200,-,https://extropian.b-cdn.net/data/brand_images/halios-watches-iv-titanium-fixed-bezel-seaforth--copy-bahama-yellow-A3OD?optimizer=image&quality=100,https://halioswatches.com
Lorier,Falcon,Serie II,Green - Gilt,Sport,No,https://www.extropian.co/watches/lorier-falcon-serie-ii-green-gilt,499,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,36,11,9,44,Round,No,-,Yes,Green,-,-,Textured,-,-,No,BGW9,No,No,Miyota 90S5,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Acrylic,Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,No,No,20,16,-,Screws,-,-,Deployant Double Pushers Micro Adjust,316L Stainless Steel,100,1,USA,-,-,USA,100,-,https://extropian.b-cdn.net/data/brand_images/Lorier-Falcon-Serie II-Green / Gilt-bb0c?optimizer=image&quality=100,https://www.lorierwatches.com/
Halios Watches,Universa,All,Bathyal Blue Gloss,-,No,https://www.extropian.co/watches/halios-watches-universa-all-bathyal-blue-gloss,735,,-,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,38,11,-,48,Round,No,Brushed & Polished,-,Blue,-,-,-,Applied,-,No,C3,No,No,Sellita SW210-1,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,-,-,-,-,-,-,316L Stainless Steel,100,1,Canada,-,-,Canada,100,-,https://extropian.b-cdn.net/data/brand_images/Halios Watches-Universa-All-Bathyal Blue Gloss-acf3?optimizer=image&quality=100,https://halioswatches.com
Lorier,Gemini,II,Nero,Chronograph,No,https://www.extropian.co/watches/lorier-gemini-ii-nero,499,,-,Out of Stock,-,No,-,316L Stainless Steel,316L Stainless Steel,39,13.1,10.7,46,Tonneau,No,Brushed & Polished,Yes,Black,-,Plain,Matte,Applied,Alpha,No,BGW9,No,No,Seagull ST1901,Handwind,42,21.600 / 3Hz / 6 Movements Per Second,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Acrylic,Boxed Domed,-,No,Hesalite,316L Stainless Steel,12-Hour,Bi,24,No,Push / Pull,Chronograph,316L Stainless Steel,No,No,20,16,Oyster Type,Screws,Brushed,Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,50,1,USA,-,-,USA,50,-,https://extropian.b-cdn.net/data/brand_images/lorier-ii-gemini--copy-racer-MxNj?optimizer=image&quality=100,https://www.lorierwatches.com/
Geckota,Chronotimer Aurora,Racing Chronograph Watch,Aqua Sunburst - TP-369-3,Rally Chronograph,No,https://www.extropian.co/watches/geckota-chronotimer-aurora-racing-chronograph-watch-aqua-sunburst-tp-369-3,399,,-,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,42,13,13,48.5,-,-,-,-,Brown,-,-,-,-,-,No,-,-,-,Miyota 6S21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Domed,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-reddish brown highley-EpZH?optimizer=image&quality=100,https://www.geckota.com
Hemel,HF Series,Hemel HFT20,VK64 Configuration (Standard Bezel),Pilot Chronograph,No,https://www.extropian.co/watches/hemel-hf-series-hemel-hft20-vk64-configuration-standard-bezel,449.99,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,42,-,-,49,Round,No,Brushed,No,Black,-,Plain,Matte,Painted,-,No,C3 SL,No,No,Seiko Meca-quartz VK64,Quartz,-,32MHz (Quartz),-,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,-,-,Stainless Steel,316L Stainless Steel,Plain,Uni,120,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,100,2,USA,-,-,USA,100,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HF Series-Hemel HFT20-VK64 Configuration (Standard Bezel)-5a25?optimizer=image&quality=100,https://www.hemelwatches.com
Geckota,Forzo - Glickenhaus,Automatic,Black and Red - SS-B01-B,-,No,https://www.extropian.co/watches/geckota-forzo-glickenhaus-automatic-black-and-red-ss-b01-b,749,,-,Yes,-,-,-,316L Stainless Steel,-,40,12.5,12.5,47,-,-,-,-,Multi,-,-,-,-,-,No,-,-,-,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-stainless steel 3-link bracelet-6PAx?optimizer=image&quality=100,https://www.geckota.com
Lorier,Astra,All,Cosmic Blue,Sport,No,https://www.extropian.co/watches/lorier-astra-all-cosmic-blue,499,,-,Out of Stock,-,No,-,316L Stainless Steel,316L Stainless Steel,36,11,9,44,Round,No,Brushed & Polished,Yes,Blue,-,Crosshair,-,Applied,Alpha,No,BGW9,No,Yes,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Acrylic,Boxed Domed,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,No,No,20,16,5-Link,Screws,-,-,Deployant Double Pushers Micro Adjust,316L Stainless Steel,100,1,USA,-,-,USA,100,-,https://extropian.b-cdn.net/data/brand_images/lorier-all-astra--copy-white--Q4Mz?optimizer=image&quality=100,https://www.lorierwatches.com/
Geckota,S-01 Phalanx,Special Operations Watch,Intelligence Tactical Set,-,No,https://www.extropian.co/watches/geckota-s-01-phalanx-special-operations-watch-intelligence-tactical-set,699,,-,Yes,-,-,-,-,-,42.5,13.9,13.9,52.5,-,-,-,-,Black,-,-,Matte,-,-,No,-,-,-,ETA 2824-2,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,300,2,-,-,-,-,300,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-phalanx special operations watch - intelligence tactical set-1NaT?optimizer=image&quality=100,https://www.geckota.com
Hemel,HD Series,The Sea Dart,Pineapple Yellow,Diver,No,https://www.extropian.co/watches/hemel-hd-series-the-sea-dart-pineapple-yellow,499.99,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39,11.5,-,45,Round,No,Brushed & Polished,Yes,Yellow,-,Plain,Sunburst,-,-,No,C3,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Stainless Steel,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Tropic),No,20,-,Beads of Rice,-,-,-,Deployant Double Pushers,316L Stainless Steel,300,2,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HD Series-The Sea Dart-Pineapple Yellow-19d2?optimizer=image&quality=100,https://www.hemelwatches.com
Hemel,HD Series,Hydrodurance,Full Lume Dial,Diver,No,https://www.extropian.co/watches/hemel-hd-series-hydrodurance-full-lume-dial,599.99,,-,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,12,-,46,Round,No,Brushed,No,White,-,Sandwich,Matte,Cut In,-,Yes,C3,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,-,Pin and Collar,Brushed,Spring-bars,Fliplock Deployant Double Pushers,316L Stainless Steel,300,2,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HD Series-Hydrodurance-Full Lume Dial-73f0?optimizer=image&quality=100,https://www.hemelwatches.com
Geckota,Forzo - G2 Enduratimer,Chronograph Watch,Light Blue Dial - RWB046-WH,-,No,https://www.extropian.co/watches/geckota-forzo-g2-enduratimer-chronograph-watch-light-blue-dial-rwb046-wh,449,,-,Yes,-,-,-,316L Stainless Steel,-,40,12.5,12.5,47,-,-,-,-,White,-,-,-,-,-,No,-,-,-,SII VK63,Meca-quartz,-,-,-,No,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-white tropical rubber bracelet-VQx0?optimizer=image&quality=100,https://www.geckota.com
Horage,Supersede,Date,Black Coral,Sport,No,https://www.extropian.co/watches/horage-supersede-date-black-coral,4900,,-,Pre-Order,-,No,2023-09-12,904L Stainless Steel,Sapphire,39.5,10.28,9.85,46.29,Round,No,-,Yes,Black,-,Plain,Glossy,Applied,Skeleton,No,-,-,No,K2 Micro-rotor (Horage),Automatic,72,25.200 / 3.5Hz / 7 Movements Per Second,-,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,-,904L Stainless Steel,Dive Count-Up (60mn),Uni,-,No,Screwdown,No,904L Stainless Steel,No,No,22,16,-,Push Pins,Brushed,Screws,Deployant Double Pushers Quick Adjust,904L Stainless Steel,200,2,Switzerland,Switzerland,Switzerland,Switzerland,200,"COSC Certified
Bracelet available with polished center links",https://extropian.b-cdn.net/data/brand_images/horage-date-supersede-black-coral-IwNj?optimizer=image&quality=100,https://www.horage.com
Geckota,Chronotimer,Racing Chronograph Watch,Classic Reverse Panda - TP-369-3,Rally Chronograph,No,https://www.extropian.co/watches/geckota-chronotimer-racing-chronograph-watch-classic-reverse-panda-tp-369-3,399,,-,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,42,13,13,48.5,-,-,-,-,Brown,-,-,-,-,-,No,-,-,-,Miyota 6S21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Domed,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-reddish brown highley-1zwA?optimizer=image&quality=100,https://www.geckota.com
Geckota,Chronotimer Aurora,Racing Chronograph Watch,Aqua Sunburst - TP-369-2,Rally Chronograph,No,https://www.extropian.co/watches/geckota-chronotimer-aurora-racing-chronograph-watch-aqua-sunburst-tp-369-2,399,,-,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,42,13,13,48.5,-,-,-,-,Brown,-,-,-,-,-,No,-,-,-,Miyota 6S21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Domed,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-dark brown highley-p7od?optimizer=image&quality=100,https://www.geckota.com
Geckota,Forzo - Drive King,Mechanical Chronograph,Orange- RWB046-WH,-,No,https://www.extropian.co/watches/geckota-forzo-drive-king-mechanical-chronograph-orange-rwb046-wh,749,,-,Yes,-,-,-,316L Stainless Steel,-,40,13.6,13.6,47,-,-,-,-,White,-,-,-,-,-,No,-,-,-,Seagull ST19,-,-,-,-,Yes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-white tropical rubber strap-xinX?optimizer=image&quality=100,https://www.geckota.com
Geckota,Forzo - Glickenhaus,Automatic,Black & Blue - SS-B02-B,-,No,https://www.extropian.co/watches/geckota-forzo-glickenhaus-automatic-black-blue-ss-b02-b,749,,-,Yes,-,-,-,316L Stainless Steel,-,40,12.5,12.5,47,-,-,-,-,Multi,-,-,-,-,-,No,-,-,-,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-stainless steel 5-link bracelet-rBvW?optimizer=image&quality=100,https://www.geckota.com
Geckota,Forzo - Drive King,Mechanical Chronograph,Gold - SS-B02-B,-,No,https://www.extropian.co/watches/geckota-forzo-drive-king-mechanical-chronograph-gold-ss-b02-b,849,,-,Yes,-,-,-,316L Stainless Steel,-,40,13.6,13.6,47,-,-,-,-,Multi,-,-,-,-,-,No,-,-,-,Seagull ST19,-,-,-,-,Yes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-stainless steel 5-link bracelet-yVhA?optimizer=image&quality=100,https://www.geckota.com
Magrette Timepieces,Dual Time Rose,All,-,-,-,https://www.extropian.co/watches/magrette-timepieces-dual-time-rose-all,595,,-,Yes,-,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,-,-,-,No,-,-,-,Miyota 9015,Automatic,-,28.8,Yes,Yes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,Screwdown,-,Leather,-,-,-,-,-,-,-,-,-,-,200,-,-,-,-,-,200,-,https://extropian.b-cdn.net/data/brand_images/Magrette Timepieces-Dual Time Rose-All---cVD2?optimizer=image&quality=100,https://magrette.com
Halios Watches,Seaforth,IV - Titanium - Sapphire Diver Bezel,Bahama Yellow,Diver,No,https://www.extropian.co/watches/halios-watches-seaforth-iv-titanium-sapphire-diver-bezel-bahama-yellow,940,,-,Yes,-,No,-,Titanium,Titanium,41,12.4,-,46.5,Round,No,Brushed & Polished,Yes,Yellow,-,Plain,Glossy,Applied,Pencil,No,C3 X1,No,No,Sellita SW200-1,Automatic,40,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Sapphire,Titanium,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Titanium,Rubber (Silicone),No,20,-,-,-,-,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,Titanium,200,1,Canada,-,-,Canada,200,-,https://extropian.b-cdn.net/data/brand_images/halios-watches-iv-titanium-sapphire-diver-bezel-seaforth--copy-pastel-blue-Y5OD?optimizer=image&quality=100,https://halioswatches.com
Geckota,Forzo - 406 G2 Enduratimer,Chronograph,Panda Dial - RWB046-BK,Rally Chronograph,No,https://www.extropian.co/watches/geckota-forzo-406-g2-enduratimer-chronograph-panda-dial-rwb046-bk,449,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,40,12.5,12.5,47,Round,No,Brushed & Polished,Yes,Cream,-,Textured,Textured,Applied,Dauphine,No,BGW9,No,Yes,Seiko Meca-quartz VK63,Meca-quartz,-,32MHz (Quartz),-,No,Yes,Date,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,Chronograph,Rubber (Silicone),No,No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,100,2,UK,-,-,UK,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-black tropical rubber strap-d9Lw?optimizer=image&quality=100,https://www.geckota.com
Geckota,Pioneer Aurora,Automatic Watch,Aqua Sunburst - TP-369-2,-,No,https://www.extropian.co/watches/geckota-pioneer-aurora-automatic-watch-aqua-sunburst-tp-369-2,399,,-,Yes,-,-,-,316L Stainless Steel,-,42,14,12,45,-,-,-,-,Brown,-,-,Brushed,-,-,No,-,-,-,SII NH35,Automatic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,200,2,-,-,-,-,200,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-dark brown highley strap-AVQ5?optimizer=image&quality=100,https://www.geckota.com
Geckota,Chronotimer,Racing Chronograph Watch,Classic Reverse Panda - TP-369-2,Rally Chronograph,No,https://www.extropian.co/watches/geckota-chronotimer-racing-chronograph-watch-classic-reverse-panda-tp-369-2,399,,-,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,42,13,13,48.5,-,-,-,-,Brown,-,-,-,-,-,No,-,-,-,Miyota 6S21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Domed,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-dark brown highley-OjEy?optimizer=image&quality=100,https://www.geckota.com
Geckota,Chronotimer,Racing Chronograph Watch,Racing Panda Dial - TP-369-3,Rally Chronograph,No,https://www.extropian.co/watches/geckota-chronotimer-racing-chronograph-watch-racing-panda-dial-tp-369-3,399,,-,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,42,13,13,48.5,-,-,-,-,Brown,-,-,-,-,-,No,-,-,-,Miyota 6S21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Domed,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-reddish brown highley-8cgX?optimizer=image&quality=100,https://www.geckota.com
Halios Watches,Seaforth,IV - Stainless Steel - Sapphire 12Hr Bezel,Verglas White,12 Hours,No,https://www.extropian.co/watches/halios-watches-seaforth-iv-stainless-steel-sapphire-12hr-bezel-verglas-white,910,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,41,12.4,-,46.5,Round,No,Brushed & Polished,Yes,White,-,Plain,Glossy,Applied,Pencil,No,C3 X1,No,No,Sellita SW200-1,Automatic,40,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Sapphire,316L Stainless Steel,12-Hour,Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Silicone),No,20,-,-,-,-,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,200,1,Canada,-,-,Canada,200,-,https://extropian.b-cdn.net/data/brand_images/halios-watches-iv-stainless-steel-sapphire-12hr-bezel-seaforth--copy-bahama-yellow-UyOT?optimizer=image&quality=100,https://halioswatches.com
Geckota,Chronotimer,Racing Chronograph Watch,Gloss Black Racing Dial,Rally Chronograph,No,https://www.extropian.co/watches/geckota-chronotimer-racing-chronograph-watch-gloss-black-racing-dial,399,,-,Yes,-,No,2023-09-08,316L Stainless Steel,316L Stainless Steel,42,13,-,48,Cushion,No,Polished,Yes,Black,-,Crosshair,Glossy,Applied,Pencil,No,Old Radium (Vintage),No,No,Miyota 6S21,Quartz,-,32MHz (Quartz),-,No,Yes,Date,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Double Domed,Yes,Yes,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,Chronograph,Leather,No,No,22,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,100,2,UK,-,-,UK,100,-,https://extropian.b-cdn.net/data/brand_images/geckota-racing-chronograph-watch-chronotimer-gloss-black-racing-dial-ExOT?optimizer=image&quality=100,https://www.geckota.com
Geckota,Chronotimer Aurora,Racing Chronograph Watch,Purple Sunburst - VS-369-4,Rally Chronograph,No,https://www.extropian.co/watches/geckota-chronotimer-aurora-racing-chronograph-watch-purple-sunburst-vs-369-4,399,,-,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,42,13,13,48.5,-,-,-,-,Brown,-,-,-,-,-,No,-,-,-,Miyota 6S21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Domed,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-light brown v-stitch strap-vUyn?optimizer=image&quality=100,https://www.geckota.com
Hemel,HF Series,Hemel HFT20,NE88 Configuration (60 Minute Bezel),Pilot Chronograph,No,https://www.extropian.co/watches/hemel-hf-series-hemel-hft20-ne88-configuration-60-minute-bezel,999.99,,-,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,-,-,49,Round,No,Brushed,No,Black,-,Plain,Matte,Painted,-,No,C3 SL,No,No,Seiko NE88A,Automatic,45,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,-,-,Stainless Steel,316L Stainless Steel,12-Hour,Uni,120,No,Push / Pull,Chronograph,Leather,No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,100,2,USA,-,-,USA,100,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HF Series-Hemel HFT20-NE88 Configuration (60 Minute Bezel)-5015?optimizer=image&quality=100,https://www.hemelwatches.com
Hemel,HM Series,All,Hemel Track (Polished),Field,No,https://www.extropian.co/watches/hemel-hm-series-all-hemel-track-polished,399.99,,-,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,40,13,-,48,Round,No,Polished,No,Black,-,-,Matte,Painted,-,No,C3 SL,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,100,2,USA,-,-,USA,100,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HM Series-All-Hemel Track (Polished)-5f55?optimizer=image&quality=100,https://www.hemelwatches.com
