brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Carpenter,Brooklyn Gent,All,G4,-,-,https://www.extropian.co/watches/carpenter-brooklyn-gent-all-g4,895,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,null,-,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-G2 BROOKLYN GENT-All---moyd?optimizer=image&quality=100,https://carpenterwatches.com
Farer,GMT Bezel,Automatic,Charlton,GMT,No,https://www.extropian.co/watches/farer-gmt-bezel-automatic-charlton,1485,,-,Sold Out,150,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,40.5,11.75,-,44,Round,No,Brushed & Polished,No,Blue,-,Crosshair,-,Applied,Paddle,No,-,-,Yes,Sellita SW330-1 Top Grade,Automatic,42,-,Yes,Yes,No,Date,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,Yes,No,Aluminum,316L Stainless Steel,GMT / World Time (24h),Bi,24,No,Screwdown,No,316L Stainless Steel,No,No,20,-,Milanese,-,-,-,-,316L Stainless Steel,200,5,UK,Switzerland,-,UK,200,-,https://extropian.b-cdn.net/data/brand_images/Farer-GMT Bezel-Automatic-Charlton-fc33?optimizer=image&quality=100,https://farer.com
Dufrane,Bergstrom,MkIV - Polished Steel,Black Horizon,Pilot,No,https://www.extropian.co/watches/dufrane-bergstrom-mkiv-polished-steel-black-horizon,999,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,41.5,12.6,11,50,Round,No,Polished,Yes,Black,-,Plain,Glossy,Painted,Cathedral,No,C3,No,No,Sellita SW261-1M,Handwind,48,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,Leather,No,22,-,Mesh / Shark Mesh,-,Polished,Screws,Clasp for Milanese or Mesh,316L Stainless Steel,50,2,USA,-,USA,USA,50,-,https://extropian.b-cdn.net/data/brand_images/dufrane-premium-horizon-matte-steel-bergstrom--copy-black-YxOD?optimizer=image&quality=100,https://www.dufranewatches.com
Carpenter,M2 BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m2-brooklyn-field-all,625,,-,Out of Stock,175,-,-,316L Stainless Steel,Sapphire,-,-,-,-,-,-,-,-,-,-,-,Matte,-,-,Yes,C3,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M2 BROOKLYN FIELD-All---2ysk?optimizer=image&quality=100,https://carpenterwatches.com
Formex,Essence,Automatic Chronometer 43 mm,Cool Grey Limited Series,Dress,Sport,https://www.extropian.co/watches/formex-essence-automatic-chronometer-43-mm-cool-grey-limited-series,1490,,-,Yes,-,No,2023-06-20,316L Stainless Steel,Sapphire,43,10.6,10.6,49,Round,No,Brushed & Polished,No,Grey,Brass,Plain,Glossy,Applied,Custom,No,BGW9,No,Yes,Sellita SW200-1 Chronometer Grade,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,22,-,-,Screws,Brushed & Polished,Quick Release Spring-bars,Butterfly Quick Adjust,316L Stainless Steel,100,3,Switzerland,Switzerland,Switzerland,Switzerland,100,COSC certified,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-43-mm-essence-cool-grey-limited-series-Y5Nj?optimizer=image&quality=100,https://formexwatch.com
Eza,Sealander,All,DLC,Diver,No,https://www.extropian.co/watches/eza-sealander-all-dlc,1204,1095,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,41,14.2,-,49,Round,DLC,Brushed & Polished,No,Black,-,Plain,-,Applied,Sword,No,C3 SL,No,Yes,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,-,No,Screwdown,No,Leather,Nylon (NATO Style),No,22,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,300,2,Germany,-,Germany,Germany,300,-,https://extropian.b-cdn.net/data/brand_images/Eza-Sealander-All-DLC-5d3d?optimizer=image&quality=100,https://ezawatches.com
Carpenter,M16 BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m16-brooklyn-field-all,595,,-,Out of Stock,50,-,-,316L Stainless Steel,-,-,-,-,-,-,-,-,-,-,-,-,Matte,-,-,No,-,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M16 BROOKLYN FIELD-All---USfW?optimizer=image&quality=100,https://carpenterwatches.com
Elka Watch Co,D06-1001,D,Pink Dial,Dress,No,https://www.extropian.co/watches/elka-watch-co-d06-1001-d-pink-dial,1662,,-,Yes,-,No,2022-11-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Pink,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,20,Milanese,-,Polished,Quick Release Spring-bars,Quick Adjust,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d05-1001--copy-green-dial-ExNz?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Formex,Essence,Automatic Chronometer 43 mm,Black,Dress,Sport,https://www.extropian.co/watches/formex-essence-automatic-chronometer-43-mm-black,1490,,-,Yes,-,No,-,316L Stainless Steel,Sapphire,43,10.6,10.6,49,Round,No,Brushed & Polished,No,Black,Brass,Multi-layered,Brushed,Applied,Custom,No,BGW9,No,Yes,Sellita SW200-1 Chronometer Grade,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,22,-,-,Screws,Brushed & Polished,Quick Release Spring-bars,Butterfly Quick Adjust,316L Stainless Steel,100,3,Switzerland,Switzerland,Switzerland,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-43-mm-essence-black-EzMT?optimizer=image&quality=100,https://formexwatch.com
Carpenter,M1A BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m1a-brooklyn-field-all,595,,-,Out of Stock,75,-,-,316L Stainless Steel,Sapphire,-,-,-,-,-,-,-,-,Cream,-,-,Matte,-,-,Yes,C3,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,2,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M1A BROOKLYN FIELD-All---BBAh?optimizer=image&quality=100,https://carpenterwatches.com
Eza,AirFighter,All,Blue Mesh,Pilot,No,https://www.extropian.co/watches/eza-airfighter-all-blue-mesh,1061,965,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,41,12.3,-,48,Round,No,Brushed & Polished,No,Blue,-,Plain,-,Painted,Steel (blued by heat),No,-,-,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,Nylon (NATO Style),No,22,-,Shark Mesh,-,-,Quick Release Spring-bars,Butterfly,316L Stainless Steel,50,2,Germany,Germany,Germany,Germany,50,-,https://extropian.b-cdn.net/data/brand_images/Eza-AirFighter-All-Blue Mesh-d038?optimizer=image&quality=100,https://ezawatches.com
Elka Watch Co,D05-0901,D,Green Dial,Dress,No,https://www.extropian.co/watches/elka-watch-co-d05-0901-d-green-dial,1569,,-,Yes,-,No,2022-11-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Green,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d03-0901--copy-grey-dial--Y1OT?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Farer,Aquamatic,All,Nazaré,Diver,No,https://www.extropian.co/watches/farer-aquamatic-all-nazar,1050,,Infinity,Yes,-,No,2023-04-29,316L Stainless Steel,316L Stainless Steel,38.5,11.9,11.9,45,Round,No,Brushed,No,Mint,-,Plain,-,Applied,Arrow,No,-,No,No,Sellita SW220-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Day Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,Yes,Aluminum,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Tropic),Nylon (NATO Style),20,-,Jubilee Style,-,-,Quick Release Spring-bars,Butterfly,316L Stainless Steel,200,5,UK,Switzerland,Switzerland,UK,200,-,https://extropian.b-cdn.net/data/brand_images/farer-all-aquamatic-nazare-k5MD?optimizer=image&quality=100,https://farer.com
Farer,Cushion Case Manual,All,Lethbridge,Dress,No,https://www.extropian.co/watches/farer-cushion-case-manual-all-lethbridge,895,,-,Yes,50,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,38.5,10.5,-,43.8,Cushion,No,Brushed & Polished,No,Silver,-,Sector,Brushed,Applied,Dauphine,No,No,No,No,Sellita SW216-1,Handwind,45,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,UK,Switzerland,Switzerland,UK,50,-,https://extropian.b-cdn.net/data/brand_images/farer-all-cushion-case-manual-lethbridge-AwND?optimizer=image&quality=100,https://farer.com
Dufrane,Mabry,Titanium Field Watch,Moss Green,Field,No,https://www.extropian.co/watches/dufrane-mabry-titanium-field-watch-moss-green,599,,-,Pre-Order,-,No,-,Titanium,Titanium,39,-,10.7,47,Round,DLC,Brushed & Polished,No,Green,-,Sector,Textured,Applied,Syringe,No,C3 SL,BGW9,No,Sellita SW200-1 Elaboré,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Leather,Nylon (Velcro),No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,100,2,USA,-,USA,USA,100,-,https://extropian.b-cdn.net/data/brand_images/dufrane-titanium-field-watch-mabry--moss-green-Q5Mj?optimizer=image&quality=100,https://www.dufranewatches.com
Elka Watch Co,D08-1001,D,Baby Blue,Dress,No,https://www.extropian.co/watches/elka-watch-co-d08-1001-d-baby-blue,1662,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Blue,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,20,Milanese,-,Polished,Quick Release Spring-bars,Quick Adjust,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d07-1001--copy-burgundy-A4Nj?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Bravur Watches,Team Heritage,All,Ren - PVD,Sport,No,https://www.extropian.co/watches/bravur-watches-team-heritage-all-ren-pvd,1195,,-,Yes,-,No,2024-04-02,316L Stainless Steel,316L Stainless Steel,37,11.5,-,44.6,Avant Garde,PVD,Brushed & Polished,No,White,-,Sandwich,Matte,Painted,Obelisque,No,-,No,No,Sellita SW200-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,Rubber (Silicone),No,No,18,-,-,-,-,-,Pin Buckle,316L Stainless Steel,100,2,Sweden,-,Sweden,Sweden,100,-,https://extropian.b-cdn.net/data/brand_images/bravur-watches-all-team-heritage--copy-ren-stainless-steel-MyND?optimizer=image&quality=100,https://bravurwatches.com
Farer,Three Hand Automatic,III,Endurance Eastern Arabic Limited Edition,Dress,No,https://www.extropian.co/watches/farer-three-hand-automatic-iii-endurance-eastern-arabic-limited-edition,925,,-,Yes,100,No,2024-11-27,316L Stainless Steel,316L Stainless Steel & Sapphire,39.5,10.8,-,45,Round,PVD,Brushed & Polished,No,Grey,-,Sector,Brushed,Applied,Syringe,No,Lumicast,No,No,La Joux-Perret G101,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,UK,Switzerland,-,UK,50,-,https://extropian.b-cdn.net/data/brand_images/farer-iii-three-hand-automatic--copy-endurance-limited-edition-A3Mj?optimizer=image&quality=100,https://farer.com
Formex,Reef GMT,Automatic Chronometer 300M,Black Rose Gold,Diver GMT,GMT,https://www.extropian.co/watches/formex-reef-gmt-automatic-chronometer-300m-black-rose-gold,2090,,-,Yes,-,No,-,316L Stainless Steel,Sapphire,42,11.4,11.4,47,Round,No,Brushed & Polished,No,Black,Brass,Plain,Sunburst Gradient,Applied,Custom,No,BGW9,No,Yes,Sellita SW330-2,Automatic,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,GMT / World Time (24h),Bi,48,24-Hour / GMT,Screwdown,No,316L Stainless Steel,No,No,22,20,-,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,300,3,Switzerland,Switzerland,Switzerland,Switzerland,300,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-300m-reef-gmt-black-rose-gold-AyNj?optimizer=image&quality=100,https://formexwatch.com
Carpenter,M4 BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m4-brooklyn-field-all,595,,-,Out of Stock,50,-,-,Brass,Sapphire,-,-,-,-,-,-,-,-,-,-,-,Matte,-,-,Yes,C3,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M4 BROOKLYN FIELD-All---K88t?optimizer=image&quality=100,https://carpenterwatches.com
Carpenter,M14 BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m14-brooklyn-field-all,625,,-,Out of Stock,-,-,-,Brass,Sapphire,-,-,-,-,-,-,-,-,Blue,-,-,Matte,-,-,No,-,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,2,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M14 BROOKLYN FIELD-All---LyzL?optimizer=image&quality=100,https://carpenterwatches.com
Carpenter,G2 BROOKLYN GENT,All,-,-,-,https://www.extropian.co/watches/carpenter-g2-brooklyn-gent-all,825,,-,Yes,250,-,-,316L Stainless Steel,Sapphire,-,-,-,-,-,-,-,-,Black,-,-,Brushed,-,-,No,-,-,-,ETA 2824-2,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Acrylic,-,-,-,-,-,-,-,-,-,Screwdown,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-G2 BROOKLYN GENT-All---t6fS?optimizer=image&quality=100,https://carpenterwatches.com
Formex,Field,Automatic 41mm,Petrol Blue,Field,No,https://www.extropian.co/watches/formex-field-automatic-41mm-petrol-blue,975,,-,Yes,-,No,-,Titanium,Titanium,41,10.6,10.6,46.6,Round,Scratch-Resistant,-,No,Blue,-,Sandwich,Matte,Cut In,Syringe,No,Old Radium (Vintage),No,Yes,Sellita SW200-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,Carbon Fiber,150,3,Switzerland,Switzerland,Switzerland,Switzerland,150,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-41mm-field-petrol-blue-YzMD?optimizer=image&quality=100,https://formexwatch.com
Dufrane,Travis,All,Juniper,Diver,No,https://www.extropian.co/watches/dufrane-travis-all-juniper,699,,-,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,39,-,12,47,Round,Scratch-Resistant,Brushed & Polished,No,Green,Linen,Textured,Linen,-,Arrow,No,-,No,No,Sellita SW200-1 Elaboré,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Sapphire,316L Stainless Steel,Markers,Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Silicone),No,20,18,Oyster Type,-,-,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,200,2,USA,-,USA,USA,200,-,https://extropian.b-cdn.net/data/brand_images/dufrane-all-travis--copy-sky-A4Nj?optimizer=image&quality=100,https://www.dufranewatches.com
Carpenter,M15 BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m15-brooklyn-field-all,595,,-,Out of Stock,50,-,-,316L Stainless Steel,Sapphire,-,-,-,-,-,-,-,-,-,-,-,Matte,-,-,No,-,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M15 BROOKLYN FIELD-All---ENuX?optimizer=image&quality=100,https://carpenterwatches.com
Formex,Essence,Automatic Chronometer 39 mm Splash,Jungle Green Limited Series,Dress,Sport,https://www.extropian.co/watches/formex-essence-automatic-chronometer-39-mm-splash-jungle-green-limited-series,1590,,Infinity,Yes,-,No,2023-07-13,316L Stainless Steel,Sapphire,39,10,10,45,Round,No,Brushed & Polished,No,Green,Brass,Multi-layered,Brushed,Applied,Custom,No,BGW9,No,Yes,Sellita SW200-1 Chronometer Grade,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,18,-,Screws,Brushed & Polished,Quick Release Spring-bars,Butterfly Quick Adjust,316L Stainless Steel,100,3,Switzerland,Switzerland,Switzerland,Switzerland,100,COSC Certified,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-39-mm-splash-essence-jungle-green-limited-series-EyMT?optimizer=image&quality=100,https://formexwatch.com
Farer,GMT,Automatic,Oxley Black LE,GMT,No,https://www.extropian.co/watches/farer-gmt-automatic-oxley-black-le,1450,,-,Yes,150,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39.5,10,-,45,Round,DLC,Brushed & Polished,No,Black,-,Sector,Matte,Applied,Syringe,No,-,-,Yes,Sellita SW330-1 Top Grade,Automatic,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,5,UK,Switzerland,-,UK,100,-,https://extropian.b-cdn.net/data/brand_images/Farer-GMT-Automatic-Oxley Black LE-ec5c?optimizer=image&quality=100,https://farer.com
Elka Watch Co,D06-0901,D,Pink Dial,Dress,No,https://www.extropian.co/watches/elka-watch-co-d06-0901-d-pink-dial,1569,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Pink,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d05-0901--copy-green-dial--kyMj?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Dufrane,Barton Springs,II - Date,Black Gilt,Diver,No,https://www.extropian.co/watches/dufrane-barton-springs-ii-date-black-gilt,670,,-,Yes,50,No,2023-05-30,316L Stainless Steel,316L Stainless Steel,42,12.8,-,47,Round,No,Brushed & Polished,Yes,Black,-,Plain,Matte,Applied,Pencil,No,C3 SL,No,No,Ronda R150,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Aluminum,316L Stainless Steel,Plain,Uni,120,No,Screwdown,No,Nylon (NATO Style),Rubber (Silicone),No,22,-,-,-,-,Spring-bars,-,316L Stainless Steel,200,1,USA,-,USA,USA,200,-,https://extropian.b-cdn.net/data/brand_images/dufrane-ii-date-the-barton-springs-black-gilt-Y0MT?optimizer=image&quality=100,https://www.dufranewatches.com
Bravur Watches,Grand Tour,All,La Grande Boucle III,Chronograph,No,https://www.extropian.co/watches/bravur-watches-grand-tour-all-la-grande-boucle-iii,2590,,-,Yes,50,No,-,316L Stainless Steel,Sapphire,38.2,14.4,-,46.3,Round,PVD Black plated,-,No,White,-,Textured,Textured,Applied,Sword,No,-,No,No,Sellita SW511b,Automatic,62,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,Chronograph,Rubber (Silicone),No,No,18,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,2,Sweden,Sweden,Sweden,Sweden,100,-,https://extropian.b-cdn.net/data/brand_images/bravur-watches-all-grand-tour-la-grande-boucle-iii-UxOT?optimizer=image&quality=100,https://bravurwatches.com
Elka Watch Co,D08-0808,D,Baby Blue,Dress,No,https://www.extropian.co/watches/elka-watch-co-d08-0808-d-baby-blue,1625,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Blue,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,18,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d07-0810--copy-burgundy-I2OT?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
