brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Anordain,Model 1,All,Post Office Red,Dress,No,https://www.extropian.co/watches/anordain-model-1-all-post-office-red,1632,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,38,11,-,46,Round,No,Polished,No,Red,Enamel,Plain,-,Painted,Custom,No,-,No,No,ETA 2824-2,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Leather,No,No,18,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,50,5,Scotland,-,Scotland,Scotland,50,Ghost Date Removed,https://extropian.b-cdn.net/data/brand_images/Anordain-Model 1-All-Post Office Red-52d9?optimizer=image&quality=100,https://anordain.com
Astor Banks,Sea Ranger,All,B,-,No,https://www.extropian.co/watches/astor-banks-sea-ranger-all-b,850,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,40,13.8,12.5,45.5,Round,No,Brushed & Polished,Yes,Blue,-,Sector,-,Applied,-,No,BGW9,C3,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Sapphire,316L Stainless Steel,12-Hour,Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Silicone),Nylon (NATO Style),20,16,-,Screws,Brushed,Spring-bars,Fliplock Deployant Micro Adjust,316L Stainless Steel,300,5,USA,-,USA,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Astor Banks-Sea Ranger-All-B-daa9?optimizer=image&quality=100,https://astorandbanks.com
Aevig,Thule,Sportswatch blasted,Brown,Sport,No,https://www.extropian.co/watches/aevig-thule-sportswatch-blasted-brown,658,599,,Yes,25,No,2023-02-01,Titanium,Titanium,39,-,12.3,48.5,Tonneau,Scratch-Resistant,Sandblasted,No,Brown,-,Plain,Sunburst,Applied,Dauphine,No,C3 X1,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Screwdown,No,Titanium,No,No,20,18,H Link,Screws,Sandblasted,Quick Release Spring-bars,Fliplock Deployant Micro Adjust,316L Stainless Steel,100,2,Holland,-,China,Holland,100,-,https://extropian.b-cdn.net/data/brand_images/aevig-sportswatch-brushed-thule--copy-brown-cwOT?optimizer=image&quality=100,https://aevig.com
Aquatico,Super Charger,Bronze - SW200-1,Black Dial,Diver,No,https://www.extropian.co/watches/aquatico-super-charger-bronze-sw200-1-black-dial,799,,,Yes,-,No,-,Bronze,316L Stainless Steel & Sapphire,43,-,15.5,50,Square,No,Brushed & Polished,No,Black,-,Plain,Matte,Applied,Arrow,No,-,BGW9,Yes,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Leather,Rubber (Silicone),No,24,-,-,-,-,Spring-bars,Pin Buckle,Bronze,1000,1,Hong Kong,-,-,Hong Kong,1000,-,https://extropian.b-cdn.net/data/brand_images/aquatico-bronze-sw200-1-super-charger-black-dial-MwNz?optimizer=image&quality=100,https://www.aquaticowatch.com
Aquatico,Super Marine dive watch White dial Black Bezel (SW 200-1)(Launch Special),All,-,-,-,https://www.extropian.co/watches/aquatico-super-marine-dive-watch-white-dial-black-bezel-sw-200-1-launch-special-all,724,659,,Yes,-,-,-,316L Stainless Steel,-,44,15.5,15.5,22,-,-,Brushed,-,White,Steel,-,Brushed,-,-,No,-,-,-,Sellita SW2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,No,-,316L Stainless Steel,316L Stainless Steel,-,-,-,No,-,-,-,-,-,22,-,-,-,-,-,-,-,1000,1,-,-,-,-,1000,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Super Marine dive watch White dial Black Bezel (SW 200-1)(Launch Special)-All---zVnH?optimizer=image&quality=100,https://www.aquaticowatch.com
Boldr,Venture,All,X Art Story by Autistic Thai Foundation,Field,No,https://www.extropian.co/watches/boldr-venture-all-x-art-story-by-autistic-thai-foundation,299,,,Sold Out,99,No,-,Titanium,Titanium,38,12,12,44,Round,No,-,Yes,Multi,-,Art Work,Art Work,Painted,Rotating Dial,No,-,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,Titanium,200,2.5,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Boldr-Venture-All-X Art Story by Autistic Thai Foundation-a59e?optimizer=image&quality=100,https://www.boldrsupply.co
Boldr,Odyssey,Freediver 40,288,Diver,No,https://www.extropian.co/watches/boldr-odyssey-freediver-40-288,649,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,40,14,-,48,Round,No,Polished & Sandblasted,No,Red,-,Plain,Textured,Applied,-,No,-,-,Yes,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,-,Oyster Type,Screws,Brushed & Sandblasted,Quick Release Spring-bars,Fliplock Deployant Micro Adjust,316L Stainless Steel,300,2.5,Singapore,-,-,Singapore,300,-,https://extropian.b-cdn.net/data/brand_images/Boldr-Odyssey-Freediver 40-288-32eb?optimizer=image&quality=100,https://www.boldrsupply.co
Boldr,Venture,Automatic,Black Dawn,Field,No,https://www.extropian.co/watches/boldr-venture-automatic-black-dawn,339,,,Sold Out,-,No,-,Titanium,Titanium,38,12,12,44,Round,PVD,PVD,Yes,Black,-,-,Matte,Painted,-,No,-,No,Yes,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,Titanium,200,2.5,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Boldr-Venture-Automatic-Black Dawn-d4c1?optimizer=image&quality=100,https://www.boldrsupply.co
Aevig,Thule,GMT - Brushed,Brown,GMT,Sport,https://www.extropian.co/watches/aevig-thule-gmt-brushed-brown,823,749,,Yes,25,No,2023-02-01,Titanium,Titanium,39,-,12.3,48.5,Cushion,Scratch-Resistant,Brushed,No,Brown,-,Plain,Sunburst Gradient,Applied,Dauphine,No,C3 X1,No,No,Seiko NH34A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Titanium,No,No,20,18,H Link,Screws,Brushed,Quick Release Spring-bars,Fliplock Deployant Micro Adjust,316L Stainless Steel,100,2,Holland,-,China,Holland,100,-,https://extropian.b-cdn.net/data/brand_images/aevig-gmt-brushed-thule--copy-blue-U3OD?optimizer=image&quality=100,https://aevig.com
Atelier Wen,Perception,V2,Ying,Sport,No,https://www.extropian.co/watches/atelier-wen-perception-v2-ying,3288,,,Pre-Order,-,No,2023-12-22,904L Stainless Steel,316L Stainless Steel & Sapphire,40,9.4,-,47,Custom,No,Brushed & Polished,No,Grey,Copper,Textured,Guilloché,Applied,Leaf,No,BGW9,No,No,Peacock Dandong SL-1588,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,No (Fixed),904L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,904L Stainless Steel,No,No,22,18,H Link,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,100,5,Hong Kong,-,-,Hong Kong,100,Gradual thinning of the bracelet from the lugs to the clasp (from 3.0mm to 2.6mm - down from 3.2mm on all the links on the V1),https://extropian.b-cdn.net/data/brand_images/atelier-wen-v2-perception-ying-E5OD?optimizer=image&quality=100,https://atelierwen.com
Aquatico,Oyster Dive Watch Black Dial (Black Ceramic Inlay),All,-,-,-,https://www.extropian.co/watches/aquatico-oyster-dive-watch-black-dial-black-ceramic-inlay-all,394,359,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,44,14,14,22,-,-,Brushed,-,Black,-,-,-,-,-,No,-,-,-,Seiko NH35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,No,-,316L Stainless Steel,316L Stainless Steel,-,-,-,-,-,-,316L Stainless Steel,-,-,22,-,-,-,Brushed,-,-,-,500,2,-,-,-,-,500,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Oyster Dive Watch Black Dial (Black Ceramic Inlay)-All---zjYY?optimizer=image&quality=100,https://www.aquaticowatch.com
Boldr,Odyssey,Freediver 40,545,Diver,No,https://www.extropian.co/watches/boldr-odyssey-freediver-40-545,649,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,40,14,-,48,Round,No,Polished & Sandblasted,No,White,-,Plain,Textured,Applied,-,No,-,-,Yes,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,-,Oyster Type,Screws,Brushed & Sandblasted,Quick Release Spring-bars,Fliplock Deployant Micro Adjust,316L Stainless Steel,300,2.5,Singapore,-,-,Singapore,300,-,https://extropian.b-cdn.net/data/brand_images/Boldr-Odyssey-Freediver 40-545-78dd?optimizer=image&quality=100,https://www.boldrsupply.co
Aquatico,Sea Star,Bronze - NH35 No Date,Blue Dial,Diver,No,https://www.extropian.co/watches/aquatico-sea-star-bronze-nh35-no-date-blue-dial,359,,,Yes,88,No,-,Bronze,316L Stainless Steel & Sapphire,42,-,14,50,Round,No,Brushed,Yes,Blue,-,Plain,Glossy,Applied,Sword,No,BGW9,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,Yes,No,Ceramic,Bronze,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Leather,No,No,22,-,-,-,-,Spring-bars,Pin Buckle,Bronze,300,1,Hong Kong,-,-,Hong Kong,300,-,https://extropian.b-cdn.net/data/brand_images/aquatico-bronze-nh35-no-date-sea-star--copy-green-dial-kzMz?optimizer=image&quality=100,https://www.aquaticowatch.com
Baltic Watches,MR01,Microrotor,Blue,Dress,No,https://www.extropian.co/watches/baltic-watches-mr01-microrotor-blue,599,545,,Sold Out,-,No,2021-10-07,316L Stainless Steel,316L Stainless Steel & Sapphire,36,9.9,-,44,Round,No,Brushed & Polished,Yes,Blue,-,Textured,Textured,Applied,Leaf,No,-,No,No,Hangzhou 5000A,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,-,-,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Acrylic,Boxed Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,30,2,France,-,France,France,30,Micro-rotor,https://extropian.b-cdn.net/data/brand_images/Baltic Watches-MR01-Microrotor-Blue-c3a6?optimizer=image&quality=100,https://baltic-watches.com/en
Autodromo,Prototipo,All,Worn & Wound Limited Edition,Rally Chronograph,No,https://www.extropian.co/watches/autodromo-prototipo-all-worn-wound-limited-edition,625,,,Pre-Order,150,No,2021-11-09,316L Stainless Steel,316L Stainless Steel,42,-,11.5,48,-,IP Plating Gunmetal,Brushed & Polished & Satin,No,Grey,-,Plain,-,Applied,Baton,No,-,No,No,Seiko Meca-quartz VK63,Meca-quartz,-,32MHz (Quartz),-,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,-,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,Suede,No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,50,2,USA,-,-,USA,50,-,https://extropian.b-cdn.net/data/brand_images/Autodromo-Prototipo-All-Worn & Wound Limited Edition-6b72?optimizer=image&quality=100,https://autodromo.com
Anordain,Model 3,Method,Aqua,Dress,No,https://www.extropian.co/watches/anordain-model-3-method-aqua,3500,,,Yes,-,No,2023-09-28,316L Stainless Steel,316L Stainless Steel,39,10.5,-,46,Round,No,Brushed,No,Blue,Silver,Textured,Textured,Applied,Skeleton,No,-,No,No,Sellita SW300-1,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,Scotland,-,-,Scotland,50,-,https://extropian.b-cdn.net/data/brand_images/anordain-method-model-3-aqua-Y0MD?optimizer=image&quality=100,https://anordain.com
Baltic Watches,Bicompax,002 - Gold PVD,Black,Chronograph,No,https://www.extropian.co/watches/baltic-watches-bicompax-002-gold-pvd-black,621,565,,Yes,-,No,2023-11-29,316L Stainless Steel,316L Stainless Steel & Sapphire,38,13,10,47,Round,No,Brushed & Polished,Yes,Black,-,Sector,Brushed,Painted,Leaf,No,-,No,No,Seagull ST1901,Handwind,42,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Acrylic,Boxed Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,Chronograph,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,France,-,France,France,50,-,https://extropian.b-cdn.net/data/brand_images/baltic-watches-002-gold-pvd-bicompax-black-g1NT?optimizer=image&quality=100,https://baltic-watches.com/en
Atelier Wen,Perception,x Revolution,Xi,Sport,No,https://www.extropian.co/watches/atelier-wen-perception-x-revolution-xi,3400,,,Sold Out,100,No,2023-04-18,Titanium,Titanium & Sapphire,40,9.5,-,47,Custom,No,Brushed & Polished,No,Red,Copper,Textured,Guilloché,Applied,Leaf,No,BGW9,No,No,Peacock Dandong SL-1588,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Titanium,Rubber (Silicone),No,20,19,H Link,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,100,5,Hong Kong,-,-,Hong Kong,100,-,https://extropian.b-cdn.net/data/brand_images/atelier-wen-x-revolution-perception--copy-can-I3NT?optimizer=image&quality=100,https://atelierwen.com
Aquatico,Sea star V2 blue dial ceramic bezel (NH35) No Date,All,-,-,-,https://www.extropian.co/watches/aquatico-sea-star-v2-blue-dial-ceramic-bezel-nh35-no-date-all,394,359,,Out of Stock,-,-,-,316L Stainless Steel,316L Stainless Steel,42,13,13,24,-,-,Brushed,-,Blue,-,-,-,-,-,No,-,-,-,Seiko NH35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,No,-,316L Stainless Steel,316L Stainless Steel,-,-,-,-,-,-,316L Stainless Steel,-,-,24,-,-,-,Brushed,-,-,-,300,1,-,-,-,-,300,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Sea star V2 blue dial ceramic bezel (NH35) No Date-All---gJsl?optimizer=image&quality=100,https://www.aquaticowatch.com
Aquatico,Super Charger,Bronze - NH35,Black Dial,Diver,No,https://www.extropian.co/watches/aquatico-super-charger-bronze-nh35-black-dial,658,599,,Yes,-,No,-,Bronze,316L Stainless Steel & Sapphire,43,-,15.5,50,Square,No,Brushed & Polished,No,Black,-,Plain,Matte,Applied,Arrow,No,-,BGW9,Yes,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Leather,Rubber (Silicone),No,24,-,-,-,-,Spring-bars,Pin Buckle,Bronze,1000,1,Hong Kong,-,-,Hong Kong,1000,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Super Charger Bronze Black Dial Watch (NH35)-All---CHPG?optimizer=image&quality=100,https://www.aquaticowatch.com
Aquatico,Super Marine dive watch blue dial (SW 200-1)(Launch Special),All,-,-,-,https://www.extropian.co/watches/aquatico-super-marine-dive-watch-blue-dial-sw-200-1-launch-special-all,724,659,,Yes,-,-,-,316L Stainless Steel,-,44,15.5,15.5,22,-,-,Brushed,-,Blue,Steel,-,Brushed,-,-,No,-,-,-,Sellita SW2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,No,-,316L Stainless Steel,316L Stainless Steel,-,-,-,No,-,-,-,-,-,22,-,-,-,-,-,-,-,1000,1,-,-,-,-,1000,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Super Marine dive watch blue dial (SW 200-1)(Launch Special)-All---2iCG?optimizer=image&quality=100,https://www.aquaticowatch.com
Anordain,Model 1,Sellita SW210 (hand wound) - Medium,Iron Cream,Dress,No,https://www.extropian.co/watches/anordain-model-1-sellita-sw210-hand-wound-medium-iron-cream,1750,,,Out of Stock,-,No,-,316L Stainless Steel,316L Stainless Steel,38,11,-,46,Round,No,Polished,No,Cream,Copper,Plain,Enamel,Painted,Custom,No,-,No,No,Sellita SW210-1,Handwind,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,18,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,50,5,Scotland,-,Scotland,Scotland,50,-,https://extropian.b-cdn.net/data/brand_images/Anordain-Model 1-Sellita SW210 (hand wound) - Medium-Iron Cream-6f09?optimizer=image&quality=100,https://anordain.com
Autodromo,Group B,Series 2 Automatic,White - Black,Sport,No,https://www.extropian.co/watches/autodromo-group-b-series-2-automatic-white-black,975,,,Yes,-,No,-,Titanium,Titanium,39,-,9.9,49.75,Round,No,Brushed,Yes,Black,-,Multi-layered,Matte,Applied,Custom,No,-,No,No,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,-,No,316L Stainless Steel,No,No,20,-,-,-,Brushed,Spring-bars,Butterfly,316L Stainless Steel,50,2,USA,-,-,USA,50,-,https://extropian.b-cdn.net/data/brand_images/Autodromo-Group B-Series 2 Automatic-White-182b?optimizer=image&quality=100,https://autodromo.com
Aquatico,Big Pilot,43mm Bronze,Bronze Dial,Pilot,No,https://www.extropian.co/watches/aquatico-big-pilot-43mm-bronze-bronze-dial,306,279,,Yes,-,No,-,Bronze,316L Stainless Steel & Sapphire,43,-,12.5,50,Round,No,Brushed,No,Bronze,-,Textured,Textured,Painted,Sword,No,C3 SL,No,No,Seiko NH37A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),Bronze,Fixed,Fixed,-,No,Screwdown,No,Leather,No,No,22,-,-,-,-,Spring-bars,Pin Buckle,Bronze,300,1,Hong Kong,-,-,Hong Kong,300,-,https://extropian.b-cdn.net/data/brand_images/aquatico-43mm-bronze-big-pilot--copy-blue-dial-k2NT?optimizer=image&quality=100,https://www.aquaticowatch.com
Anordain,Model 2,(No Second Hand),Brown Fumé,Field,No,https://www.extropian.co/watches/anordain-model-2-no-second-hand-brown-fum,2040,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,36,11,-,43,Round,No,Brushed,No,Brown,Copper,Plain,Enamel,Applied,Custom,No,-,No,No,Sellita SW210-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,18,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,Scotland,-,-,Scotland,50,No Second Hand,https://extropian.b-cdn.net/data/brand_images/Anordain-Model 2-(No Second Hand)-Brown Fumé-92ff?optimizer=image&quality=100,https://anordain.com
Autodromo,Prototipo,All,Lime Rock Park - Limited Edition,Rally Chronograph,No,https://www.extropian.co/watches/autodromo-prototipo-all-lime-rock-park-limited-edition,625,,,Yes,125,No,2024-08-16,316L Stainless Steel,316L Stainless Steel,42,-,11.5,48,-,No,Brushed & Polished & Satin,No,Silver,-,Plain,Spiral,Applied,Pencil,No,-,No,No,Seiko Meca-quartz VK63,Meca-quartz,-,32MHz (Quartz),-,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,-,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,Leather (Rally),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,50,2,USA,-,-,USA,50,"""This special edition celebrates Autodromo's sponsorship of Lime Rock Historic Festival 42.""",https://extropian.b-cdn.net/data/brand_images/autodromo-all-prototipo--copy-worn-wound-limited-edition-A0MT?optimizer=image&quality=100,https://autodromo.com
Boldr,Odyssey,All,Metal Red,Diver,No,https://www.extropian.co/watches/boldr-odyssey-all-metal-red,839,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,45.5,14.5,-,52,Round,DLC,DLC,No,Red,-,-,Textured,-,-,No,C3,BGW9,No,Sellita SW200-1,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Stainless Steel,316L Stainless Steel,Plain,Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,-,-,DLC,Spring-bars,-,316L Stainless Steel,500,2.5,Singapore,-,-,Singapore,500,Helium Escape Valve,https://extropian.b-cdn.net/data/brand_images/Boldr-Odyssey-All-Metal Red-5836?optimizer=image&quality=100,https://www.boldrsupply.co
Astor Banks,Sea Ranger,M2,Black,Tool,Super Compressor,https://www.extropian.co/watches/astor-banks-sea-ranger-m2-black,1395,,,Yes,-,No,2024-07-12,316L Stainless Steel,316L Stainless Steel,40,-,12.5,45.5,Round,Scratch-Resistant,Brushed,Yes,Black,-,Sector,Matte,Applied,Custom,No,C1 X1,No,Yes,La Joux-Perret G100 'Soigné',Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,12-Hour,Screwdown,Internal Bezel,316L Stainless Steel,Rubber (Silicone),No,20,16,-,Screws,Scratch Resistant Coating,Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,300,5,USA,-,USA,USA,300,-,https://extropian.b-cdn.net/data/brand_images/astor-banks-m2-sea-ranger--copy-tobacco-MxMD?optimizer=image&quality=100,https://astorandbanks.com
Astor Banks,Fortitude,Pro,Navy,Sport,No,https://www.extropian.co/watches/astor-banks-fortitude-pro-navy,675,,,Sold Out,-,No,2023-10-27,316L Stainless Steel,316L Stainless Steel,38.5,11.9,-,46,Round,Scratch-Resistant,Brushed & Polished,Yes,Blue,-,Sector,-,Applied,Alpha,No,BGW9,No,Yes,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,No,No,20,16,-,Screws,Brushed & Polished,Spring-bars,Fliplock Deployant Micro Adjust,316L Stainless Steel,200,5,USA,-,USA,USA,200,-,https://extropian.b-cdn.net/data/brand_images/astor-banks-all-fortitude--copy-mint-green-k5Mz?optimizer=image&quality=100,https://astorandbanks.com
Anordain,Model 1,Sellita SW210 (hand wound),Payne's Grey Fumé,Dress,No,https://www.extropian.co/watches/anordain-model-1-sellita-sw210-hand-wound-payne-s-grey-fum,2595,,,Out of Stock,-,No,-,316L Stainless Steel,316L Stainless Steel,38,11,-,46,Round,No,Polished,No,Grey,Silver,Plain,Enamel,Applied,Custom,No,-,No,No,Sellita SW210-1,Handwind,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,18,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,50,5,Scotland,-,Scotland,Scotland,50,-,https://extropian.b-cdn.net/data/brand_images/Anordain-Model 1-Sellita SW210 (hand wound)-Paynes Grey Fumé-2a4a?optimizer=image&quality=100,https://anordain.com
